"vacancyID","applicationDate","candidateID","name","nameLat","gender","occupation","ethnicity","city","city2","website","RA","ethnCollapsed","ethnGroup2","emailContact","websiteContact","phoneContact","response","rejected","genderEmp","notRussianEmp"
155,2018-06-01,249,"Агне Микайлайте","Agne Mikaylayte","female","sales manager","Lithuanian","Moscow","Moscow/St Petersburg","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
156,2018-06-01,314,"Рена Зейналова","Rena Zeynalova","female","sales manager","Azeri","St Petersburg","Moscow/St Petersburg","2","2","Chechen/Azeri","Southern",0,0,0,0,1,NA,NA
157,2018-06-01,58,"Злата Юрченко","Zlata Yurchenko","female","sales manager","Ukrainian","St Petersburg","Moscow/St Petersburg","2","2","Ukrainian","European",0,0,0,0,1,NA,NA
158,2018-06-01,299,"Ибрагим Дудаев","Ibrahim Dudayev","male","sales manager","Chechen","Kazan","Kazan/Ufa","2","3","Chechen/Azeri","Southern",0,1,1,1,0,"female",1
159,2018-06-01,283,"Юлдуз Хафизова","Yulduz Khafizova","female","sales manager","Uzbek","Kazan","Kazan/Ufa","2","2","Tajik/Uzbek","Southern",0,1,0,1,0,NA,NA
160,2018-06-01,124,"Ануш Костанян","Anush Kostanyan","female","sales manager","Armenian","Ufa","Kazan/Ufa","2","2","Armenian","Southern",0,1,0,1,0,NA,NA
161,2018-06-01,325,"Ильшат Залилов","Ilshat Zalilov","male","sales manager","Bashkir","Ufa","Kazan/Ufa","2","3",NA,NA,0,0,0,0,1,NA,NA
162,2018-06-01,29,"Валерия Соколова","Valeria Sokolova","female","programmer","Russian","Moscow","Moscow/St Petersburg","2","2","Russian","European",0,0,0,0,0,NA,NA
163,2018-06-01,189,"Миляуша Мингазова","Milyausha Mingazova","female","programmer","Tatar","Moscow","Moscow/St Petersburg","2","2","Tatar","Southern",0,0,0,0,0,NA,NA
164,2018-06-01,254,"Дайна Римкуте","Daina Rimkute","female","programmer","Lithuanian","St Petersburg","Moscow/St Petersburg","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
165,2018-06-01,30,"Полина Чернова","Polina Chernova","female","programmer","Russian","St Petersburg","Moscow/St Petersburg","2","2","Russian","European",0,0,1,1,0,"female",NA
166,2018-06-01,271,"Эльбек Аликжонов","Elbek Alikzhonov","male","programmer","Uzbek","Kazan","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
167,2018-06-01,255,"Иева Раткуте","Ieva Ratkute","female","programmer","Lithuanian","Kazan","Kazan/Ufa","2","2","Latvian/Lithuanian","European",0,1,0,1,0,NA,NA
168,2018-06-01,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,0,0,0,0,NA,NA
169,2018-06-01,121,"Аревик Манукян","Arevik Manukyan","female","sales manager","Armenian","Moscow","Moscow/St Petersburg","1","1","Armenian","Southern",0,1,0,0,1,"female",0
170,2018-06-01,9,"Олег Плотников","Oleg Plotnikov","male","sales manager","Russian","Moscow","Moscow/St Petersburg","1","4","Russian","European",0,0,0,0,0,NA,NA
171,2018-06-01,106,"Акоп Овсепян","Akop Ovsepyan","male","sales manager","Armenian","St Petersburg","Moscow/St Petersburg","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
172,2018-06-01,90,"Этери Беридзе","Eteri Beridze","female","sales manager","Georgian","St Petersburg","Moscow/St Petersburg","1","1","Georgian","Southern",0,1,0,0,1,"male",0
173,2018-06-01,203,"Павел Реймер","Pavel Reimer","male","sales manager","German","Kazan","Kazan/Ufa","1","4","German","European",0,0,0,0,1,"male",0
174,2018-06-01,123,"Гаяне Давтян","Gayane Davtyan","female","sales manager","Armenian","Kazan","Kazan/Ufa","1","1","Armenian","Southern",0,0,0,0,0,NA,NA
175,2018-06-01,140,"Исаак Зильберман","Isaac Zilberman","male","sales manager","Jewish","Ufa","Kazan/Ufa","1","4","Jewish","European",0,1,0,1,0,"female",1
176,2018-06-01,108,"Саркис Закарян","Sarkis Zakarian","male","sales manager","Armenian","Ufa","Kazan/Ufa","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
177,2018-06-01,309,"Нигяр Пашаева","Nigyar Pashayeva","female","salesperson","Azeri","Moscow","Moscow/St Petersburg","1","1","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
178,2018-06-01,229,"Мантас Вайчюнас","Mantas Vaiciunas","male","salesperson","Lithuanian","Moscow","Moscow/St Petersburg","1","4","Latvian/Lithuanian","European",0,1,1,1,0,"female",0
179,2018-06-01,22,"Ирина Бородина","Irina Borodina","female","salesperson","Russian","St Petersburg","Moscow/St Petersburg","1","1","Russian","European",0,0,0,0,0,NA,NA
180,2018-06-01,118,"Лусине Казарян","Lusine Kazaryan","female","salesperson","Armenian","St Petersburg","Moscow/St Petersburg","1","1","Armenian","Southern",0,0,0,0,0,NA,NA
181,2018-06-01,87,"Нелли Какабадзе","Nelly Kakabadze","female","salesperson","Georgian","Kazan","Kazan/Ufa","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
182,2018-06-01,7,"Илья Жуков","Ilya Zhukov","male","salesperson","Russian","Kazan","Kazan/Ufa","1","4","Russian","European",0,1,0,1,0,NA,0
183,2018-06-01,120,"Ани Кургинян","Ani Kurginyan","female","salesperson","Armenian","Ufa","Kazan/Ufa","1","1","Armenian","Southern",0,0,0,0,0,NA,NA
184,2018-06-01,56,"Ольга Грабчук","Olga Grabchuk","female","salesperson","Ukrainian","Ufa","Kazan/Ufa","1","1","Ukrainian","European",0,0,0,0,0,NA,NA
185,2018-06-02,49,"Наталя Бойко","Natalya Boyko","female","cook","Ukrainian","Moscow","Moscow/St Petersburg","2","2","Ukrainian","European",0,1,1,1,0,"female",0
186,2018-06-02,129,"Марат Шмулевич","Marat Shmulevich","male","cook","Jewish","Moscow","Moscow/St Petersburg","2","3","Jewish","European",0,0,0,0,0,NA,NA
187,2018-06-02,2,"Николай Орлов","Nikolai Orlov","male","cook","Russian","St Petersburg","Moscow/St Petersburg","2","3","Russian","European",0,1,1,1,0,"female",0
188,2018-06-02,114,"Лилит Саакян","Lilit Sahakyan","female","cook","Armenian","St Petersburg","Moscow/St Petersburg","2","2","Armenian","Southern",0,0,0,0,1,NA,NA
189,2018-06-02,227,"Лукас Дактарас","Lucas Daktaras","male","cook","Lithuanian","Kazan","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
190,2018-06-02,227,"Лукас Дактарас","Lucas Daktaras","male","cook","Lithuanian","Kazan","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,1,1,1,0,"female",0
191,2018-06-02,69,"Шота Ломидзе","Shota Lomidze","male","salesperson","Georgian","Moscow","Moscow/St Petersburg","2","3","Georgian","Southern",0,0,0,0,0,NA,NA
192,2018-06-02,117,"Арпине Маргарян","Arpine Margaryan","female","salesperson","Armenian","Moscow","Moscow/St Petersburg","2","2","Armenian","Southern",0,0,0,0,0,NA,NA
193,2018-06-02,310,"Зарема Ахмадова","Zarema Akhmadova","female","salesperson","Chechen","St Petersburg","Moscow/St Petersburg","2","2","Chechen/Azeri","Southern",0,0,0,0,1,NA,NA
194,2018-06-02,102,"Саргис Варданян","Sargis Vardanyan","male","salesperson","Armenian","St Petersburg","Moscow/St Petersburg","2","3","Armenian","Southern",0,1,1,1,0,"female",0
195,2018-06-02,279,"Нилуфар Давлатова","Nilufar Davlatova","female","salesperson","Tajik","Kazan","Kazan/Ufa","2","2","Tajik/Uzbek","Southern",0,1,0,1,0,NA,NA
196,2018-06-02,199,"Юрий Гюнтер","Yuriy Gunter","male","salesperson","German","Kazan","Kazan/Ufa","2","3","German","European",0,0,1,1,0,"female",0
197,2018-06-02,88,"Натия Кварацхелия","Natia Kvaratskhelia","female","salesperson","Georgian","Ufa","Kazan/Ufa","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
198,2018-06-02,40,"Василь Серденько","Vasil Serdenko","male","salesperson","Ukrainian","Ufa","Kazan/Ufa","2","3","Ukrainian","European",0,1,1,1,0,"female",0
199,2018-06-02,41,"Николай Лисаченко","Nikolai Lisachenko","male","sales manager","Ukrainian","Moscow","Moscow/St Petersburg","2","3","Ukrainian","European",0,0,1,1,0,NA,NA
200,2018-06-02,25,"Евгения Новикова","Evgeniya Novikova","female","sales manager","Russian","Moscow","Moscow/St Petersburg","2","2","Russian","European",0,1,0,1,0,NA,NA
201,2018-06-02,202,"Роман Штерн","Roman Stern","male","sales manager","German","St Petersburg","Moscow/St Petersburg","2","3","German","European",0,0,0,0,0,NA,NA
202,2018-06-02,74,"Дато Вашакидзе","Dato Vashakidze","male","sales manager","Georgian","St Petersburg","Moscow/St Petersburg","2","3","Georgian","Southern",0,0,1,1,0,NA,NA
203,2018-06-02,107,"Грант Петросян","Grant Petrosyan","male","sales manager","Armenian","Kazan","Kazan/Ufa","2","3","Armenian","Southern",0,0,1,0,1,NA,NA
204,2018-06-02,283,"Юлдуз Хафизова","Yulduz Khafizova","female","sales manager","Uzbek","Kazan","Kazan/Ufa","2","2","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
205,2018-06-02,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"female",0
206,2018-06-02,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
207,2018-06-02,285,"Фарида Садикова","Farida Sadikova","female","programmer","Uzbek","Moscow","Moscow/St Petersburg","2","2","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
208,2018-06-02,125,"Нарине Папян","Narine Papian","female","programmer","Armenian","Moscow","Moscow/St Petersburg","2","2","Armenian","Southern",0,0,0,0,1,NA,NA
209,2018-06-02,222,"Вера Браун","Vera Braun","female","programmer","German","St Petersburg","Moscow/St Petersburg","2","2","German","European",0,1,1,1,0,"female",0
210,2018-06-02,222,"Вера Браун","Vera Braun","female","programmer","German","St Petersburg","Moscow/St Petersburg","2","2","German","European",0,0,0,0,0,NA,NA
211,2018-06-02,95,"Элене Цаава","Elene Tsaava","female","programmer","Georgian","Kazan","Kazan/Ufa","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
212,2018-06-02,73,"Бесо Катамадзе","Beso Katamadze","male","sales manager","Georgian","Moscow","Moscow/St Petersburg","1","4","Georgian","Southern",0,0,1,1,0,"female",0
213,2018-06-02,281,"Рухшона Рахимова","Rukhshona Rakhimova","female","sales manager","Tajik","Moscow","Moscow/St Petersburg","1","1","Tajik/Uzbek","Southern",0,1,0,0,1,NA,NA
214,2018-06-02,250,"Лаума Вагале","Lauma Vagale","female","sales manager","Latvian","St Petersburg","Moscow/St Petersburg","1","1","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
215,2018-06-02,154,"Инна Бильдер","Inna Bilder","female","sales manager","Jewish","St Petersburg","Moscow/St Petersburg","1","1","Jewish","European",0,0,0,0,0,NA,NA
216,2018-06-02,43,"Игорь Дяченко","Igor Dyachenko","male","sales manager","Ukrainian","Kazan","Kazan/Ufa","1","4","Ukrainian","European",0,1,0,0,1,"male",0
217,2018-06-02,315,"Айдан Велиева","Aidan Veliyeva","female","sales manager","Azeri","Kazan","Kazan/Ufa","1","1","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
218,2018-06-02,108,"Саркис Закарян","Sarkis Zakarian","male","sales manager","Armenian","Ufa","Kazan/Ufa","1","4","Armenian","Southern",0,1,0,1,0,"male",1
219,2018-06-02,326,"Наиля Ишкильдина","Nailya Ishkildina","female","sales manager","Bashkir","Ufa","Kazan/Ufa","1","1",NA,NA,0,1,0,1,0,"female",0
220,2018-06-02,101,"Оганес Тоноян","Oganes Tonoyan","male","salesperson","Armenian","Moscow","Moscow/St Petersburg","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
221,2018-06-02,165,"Айнур Галиуллин","Aynur Galiullin","male","salesperson","Tatar","Moscow","Moscow/St Petersburg","1","4","Tatar","Southern",0,1,0,1,0,"female",0
222,2018-06-02,134,"Павел Шендерович","Pavel Shenderovich","male","salesperson","Jewish","St Petersburg","Moscow/St Petersburg","1","4","Jewish","European",0,1,0,1,0,"female",0
223,2018-06-02,54,"Лада Дралюк","Lada Dralyuk","female","salesperson","Ukrainian","St Petersburg","Moscow/St Petersburg","1","1","Ukrainian","European",0,0,1,1,0,"female",NA
224,2018-06-02,103,"Ваграм Погосян","Vahram Poghosyan","male","salesperson","Armenian","Kazan","Kazan/Ufa","1","4","Armenian","Southern",0,0,1,1,0,"female",0
225,2018-06-02,39,"Кирило Вдовенко","Kyrylo Vdovenko","male","salesperson","Ukrainian","Kazan","Kazan/Ufa","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
226,2018-06-02,120,"Ани Кургинян","Ani Kurginyan","female","salesperson","Armenian","Ufa","Kazan/Ufa","1","1","Armenian","Southern",0,0,0,0,0,NA,NA
227,2018-06-02,136,"Александр Каганович","Alexander Kaganovich","male","salesperson","Jewish","Ufa","Kazan/Ufa","1","4","Jewish","European",0,1,0,1,0,NA,NA
228,2018-06-02,17,"Светлана Чехова","Svetlana Chekhova","female","cook","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,1,1,1,0,"female",0
229,2018-06-02,273,"Парвина Мирзоева","Parvina Mirzoyeva","female","cook","Tajik","Moscow","Moscow/St Petersburg","1","1","Tajik/Uzbek","Southern",0,1,1,1,0,"female",0
230,2018-06-02,98,"Ашот Бабаян","Ashot Babayan","male","cook","Armenian","St Petersburg","Moscow/St Petersburg","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
231,2018-06-02,226,"Томас Скурвидас","Thomas Skurvidas","male","cook","Lithuanian","St Petersburg","Moscow/St Petersburg","1","4","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
232,2018-06-06,99,"Гурген Асланян","Gurgen Aslanyan","male","cook","Armenian","Kazan","Kazan/Ufa","1","4","Armenian","Southern",0,0,1,1,0,"female",NA
233,2018-06-06,211,"Надежда Шнайдер","Nadezhda Schnaider","female","cook","German","Kazan","Kazan/Ufa","1","1","German","European",0,0,0,0,0,NA,NA
234,2018-06-06,4,"Егор Юрьев","Egor Yuryev","male","cook","Russian","Ufa","Kazan/Ufa","1","4","Russian","European",0,0,1,1,0,"female",NA
235,2018-06-06,116,"Мане Еремян","Mane Eremyan","female","cook","Armenian","Ufa","Kazan/Ufa","1","1","Armenian","Southern",0,0,1,1,0,"male",0
236,2018-06-06,61,"Ярослава Левченко","Yaroslava Levchenko","female","programmer","Ukrainian","Moscow","Moscow/St Petersburg","1","1","Ukrainian","European",0,1,0,1,0,"male",0
237,2018-06-06,109,"Алик Симонян","Alik Simonian","male","programmer","Armenian","Moscow","Moscow/St Petersburg","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
238,2018-06-06,14,"Федор Волков","Fyodor Volkov","male","programmer","Russian","St Petersburg","Moscow/St Petersburg","1","4","Russian","European",0,0,0,0,0,NA,NA
239,2018-06-06,94,"Саломе Беришвили","Salome Berishvili","female","programmer","Georgian","St Petersburg","Moscow/St Petersburg","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
240,2018-06-06,256,"Лигита Саргуне","Ligita Sargune","female","programmer","Latvian","Ufa","Kazan/Ufa","1","1","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
241,2018-06-05,281,"Рухшона Рахимова","Rukhshona Rakhimova","female","sales manager","Tajik","Moscow","Moscow/St Petersburg","1","1","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
242,2018-06-05,313,"Амина Алаева","Amina Alaeva","female","sales manager","Chechen","Moscow","Moscow/St Petersburg","1","1","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
243,2018-06-05,266,"Джамшед Хамидов","Jamshed Khamidov","male","sales manager","Tajik","St Petersburg","Moscow/St Petersburg","1","4","Tajik/Uzbek","Southern",0,1,0,1,0,"female",0
244,2018-06-05,218,"Дарья Вальтер","Daria Walter","female","sales manager","German","St Petersburg","Moscow/St Petersburg","1","1","German","European",0,0,1,1,0,"female",0
245,2018-06-05,315,"Айдан Велиева","Aidan Veliyeva","female","sales manager","Azeri","Kazan","Kazan/Ufa","1","1","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
246,2018-06-05,43,"Игорь Дяченко","Igor Dyachenko","male","sales manager","Ukrainian","Kazan","Kazan/Ufa","1","4","Ukrainian","European",0,0,1,1,0,"female",0
247,2018-06-05,172,"Динар Шавалиев","Dinar Shavaliev","male","sales manager","Tatar","Ufa","Kazan/Ufa","1","4","Tatar","Southern",0,1,1,1,0,"female",0
248,2018-06-05,108,"Саркис Закарян","Sarkis Zakarian","male","sales manager","Armenian","Ufa","Kazan/Ufa","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
249,2018-06-05,165,"Айнур Галиуллин","Aynur Galiullin","male","salesperson","Tatar","Moscow","Moscow/St Petersburg","1","4","Tatar","Southern",0,0,0,0,0,NA,NA
250,2018-06-05,85,"Цира Капанадзе","Tzira Kapanadze","female","salesperson","Georgian","Moscow","Moscow/St Petersburg","1","1","Georgian","Southern",0,0,0,0,1,NA,NA
251,2018-06-05,118,"Лусине Казарян","Lusine Kazaryan","female","salesperson","Armenian","St Petersburg","Moscow/St Petersburg","1","1","Armenian","Southern",0,0,0,0,0,NA,NA
252,2018-06-05,166,"Рамиль Лотфуллин","Ramil Lotfullin","male","salesperson","Tatar","St Petersburg","Moscow/St Petersburg","1","4","Tatar","Southern",0,1,0,1,0,"female",0
253,2018-06-05,215,"Виктория Бауэр","Victoria Bauer","female","salesperson","German","Kazan","Kazan/Ufa","1","1","German","European",0,0,0,0,0,NA,NA
254,2018-06-05,7,"Илья Жуков","Ilya Zhukov","male","salesperson","Russian","Kazan","Kazan/Ufa","1","4","Russian","European",0,0,1,1,0,"female",0
255,2018-06-05,8,"Вадим Григорьев","Vadim Grigoriev","male","salesperson","Russian","Ufa","Kazan/Ufa","1","4","Russian","European",0,0,1,1,0,"female",0
256,2018-06-05,280,"Муниса Бурханова","Munisa Burkhanova","female","salesperson","Uzbek","Ufa","Kazan/Ufa","1","1","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
257,2018-06-05,217,"Валерия Шварц","Valeriya Shvarts","female","sales manager","German","Moscow","Moscow/St Petersburg","2","2","German","European",0,0,0,0,0,NA,NA
258,2018-06-05,89,"Лали Микеладзе","Lali Mikeladze","female","sales manager","Georgian","Moscow","Moscow/St Petersburg","2","2","Georgian","Southern",0,1,0,1,0,NA,NA
